RANK,TITLE,BRAND NAME,DISCOUNT PRICE,TRUE PRICE,DISCOUNT PERCENTAGE,RATING,DETAILS,RATING COUNT,REVIEW COUNT,URL
736,ASUS VivoBook 15 (2022) Intel Core i3 10th Gen 1005G1 - (8 GB/512 GB SSD/Windows 11 Home) X515JA-BQ322...,Asus,31990,50990,37,4.3,"Intel Core i3 Processor (10th Gen)
8 GB DDR4 RAM
64 bit Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 inch) Display
Office Home and Student 2021
1 Year Onsite Warranty",12543,1189,https://www.flipkart.com/asus-vivobook-15-2022-intel-core-i3-10th-gen-1005g1-8-gb-512-gb-ssd-windows-11-home-x515ja-bq322ws-thin-light-laptop/p/itmf2b2791b60690
737,HP Victus Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,Hp,61990,84763,26,4.1,"Intel Core i5 Processor (12th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
40.89 cm (16.1 inch) Display
1 Year Onsite warranty",91,2,https://www.flipkart.com/hp-victus-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-15-fa1099tx-gaming-laptop/p/itm80717c7959049
738,HP Pavilion Intel Core i5 12th Gen 1235U - (16 GB/1 TB SSD/Windows 11 Home) 14-dv2153TU Thin and Light...,Hp,65490,80596,18,4.3,"Intel Core i5 Processor (12th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
1 TB SSD
35.56 cm (14 inch) Display
1 Year Onsite Warranty",1472,127,https://www.flipkart.com/hp-pavilion-intel-core-i5-12th-gen-1235u-16-gb-1-tb-ssd-windows-11-home-14-dv2153tu-thin-light-laptop/p/itm9236b466db2d7
739,ASUS X1502ZA Intel Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ532WS Laptop,Asus,47250,70990,33,3.8,"Intel Core i5 Processor (12th Gen)
8 GB DDR4 RAM
64 bit Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 inch) Display
Office Home and Student 2021 included
1 Yera International Warranty",13,3,https://www.flipkart.com/asus-x1502za-intel-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-x1502za-ej532ws-laptop/p/itmbfffadd8316a9
740,Apple 2022 MacBook AIR Apple M2 - (8 GB/512 GB SSD/Mac OS Monterey) MLY43HN/A,Apple,139990,144900,3,4.6,"Apple M2 Processor
8 GB Unified Memory RAM
Mac OS Operating System
512 GB SSD
34.54 cm (13.6 Inch) Display
Built-in Apps: iMovie, Siri, GarageBand, Pages, Numbers, Photos, Keynote, Safari, Mail, FaceTime, Messages, Maps, Stocks, Home, Voice Memos, Notes, Calendar, Contacts, Reminders, Photo Booth, Preview, Books, App Store, Time Machine, TV, Music, Podcasts, Find My, QuickTime Player
1 Year Limited Warranty",158,4,https://www.flipkart.com/apple-2022-macbook-air-m2-8-gb-512-gb-ssd-mac-os-monterey-mly43hn-a/p/itm85d8044d46450
741,HP Victus Intel Core i5 12th Gen 12450H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForc...,Hp,60990,77566,21,4.4,"Intel Core i5 Processor (12th Gen)
8 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 inch) Display
1 Year Onsite Warranty",305,28,https://www.flipkart.com/hp-victus-intel-core-i5-12th-gen-12450h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-50-tgp-15-fa1132tx-gaming-laptop/p/itma3a4c675cefe2
742,AXL Intel Celeron Dual Core - (4 GB/256 GB SSD/Windows 11 Home) 15W_LAP02 Thin and Light Laptop,Axl,16990,33990,50,3.5,"Intel Celeron Dual Core Processor
4 GB DDR4 RAM
Windows 11 Home Operating System
256 GB SSD
39.62 cm (15.6 inch) Display
1 Year",17,0,https://www.flipkart.com/axl-intel-celeron-dual-core-4-gb-256-gb-ssd-windows-11-home-15w-lap02-thin-light-laptop/p/itm50377e8d175f3
743,HP AMD Athlon Dual Core 3050U - (8 GB/512 GB SSD/Windows 11 Home) 15s- eq1559AU Thin and Light Laptop,Hp,30999,43500,28,4,"AMD Athlon Dual Core Processor
8 GB DDR4 RAM
64 bit Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 inch) Display
1 Year Onsite Warranty",1280,127,https://www.flipkart.com/hp-amd-athlon-dual-core-3050u-8-gb-512-gb-ssd-windows-11-home-15s-eq1559au-thin-light-laptop/p/itm251d7da4048ee
744,DELL XPS 13 Intel Core i7 8th Gen 8550U - (16 GB/512 GB SSD/Windows 10 Home) 9370 Thin and Light Lapto...,Dell,112677,139104,18,1.7,"Intel Core i7 Processor (8th Gen)
16 GB DDR3 RAM
64 bit Windows 10 Operating System
512 GB SSD
33.78 cm (13.3 inch) Display
Microsoft Office Home and Student 2016
1 Year Onsite Warranty",3,0,https://www.flipkart.com/dell-xps-13-intel-core-i7-8th-gen-8550u-16-gb-512-gb-ssd-windows-10-home-9370-thin-light-laptop/p/itm84f7344355f99
745,ASUS Vivobook 16 (2023) Intel Core i5 13th Gen 1335U - (16 GB/512 GB SSD/Windows 11 Home) X1605VAB-MB5...,Asus,60990,84990,28,4.5,"Intel Core i5 Processor (13th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
40.64 cm (16 Inch) Display
1 Year Onsite Warranty",74,8,https://www.flipkart.com/asus-vivobook-16-2023-intel-core-i5-13th-gen-1335u-16-gb-512-gb-ssd-windows-11-home-x1605vab-mb544ws-laptop/p/itm5a5877d3c5fb1
746,Acer Spin 7 Intel Core i7 7th Gen 7Y75 - (8 GB/256 GB SSD/Windows 10 Home) SP714-51 Laptop,Acer,87207,124900,30,4,"Pre-installed Genuine Windows 10 Operating System (Includes Built-in Security, Free Automated Updates, Latest Features)
Intel Core i7 Processor (7th Gen)
8 GB DDR3 RAM
64 bit Windows 10 Operating System
256 GB SSD
35.56 cm (14 inch) Touchscreen Display
1 Year International Travelers Warranty (ITW)",1,1,https://www.flipkart.com/acer-spin-7-intel-core-i7-7th-gen-7y75-8-gb-256-gb-ssd-windows-10-home-sp714-51-laptop/p/itm18f87b02f08d4
747,HP Victus Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,Hp,70990,86343,17,,"Intel Core i5 Processor (12th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",,,https://www.flipkart.com/hp-victus-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15-fa0666tx-gaming-laptop/p/itmf9bd200d4725a
748,HP Victus AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX 6...,Hp,48990,63628,23,4.3,"AMD Ryzen 5 Hexa Core Processor
8 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",874,84,https://www.flipkart.com/hp-victus-amd-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-amd-radeon-rx-6500m-60-hz-15-fb0147ax-gaming-laptop/p/itm236b5aaa84afc
749,Lenovo Lenovo Ideapad Slim 1 Intel Celeron Dual Core N4020 - (8 GB/256 GB SSD/Windows 11 Home) 14IGL7 ...,Lenovo,27400,37690,27,4.1,"Intel Celeron Dual Core Processor
8 GB DDR4 RAM
64 bit Windows 11 Operating System
256 GB SSD
35.56 cm (14 Inch) Display
2 Years Onsite�Warranty",2395,218,https://www.flipkart.com/lenovo-ideapad-slim-1-intel-celeron-dual-core-n4020-8-gb-256-gb-ssd-windows-11-home-14igl7-laptop/p/itm07581d719f410
750,Lenovo IdeaPad 3 Intel Intel Core i3 10th Gen 10110U - (4 GB/256 GB SSD/Windows 10 Home) 81WB010XIN||8...,Lenovo,34990,43774,20,4.3,"Intel Core i3 Processor (10th Gen)
4 GB DDR4 RAM
64 bit Windows 10 Operating System
256 GB SSD
39.62 cm (15.6 inch) Display
Office Home and Student 2019 included
2 Years Warranty",810,68,https://www.flipkart.com/lenovo-ideapad-3-intel-core-i3-10th-gen-10110u-4-gb-256-gb-ssd-windows-10-home-81wb010xin-81wb0112in-81wb0158in-thin-light-laptop/p/itmd2f6a9964633a
751,HP Pavilion Intel Core i5 13th Gen 1335U - (16 GB/1 TB SSD/Windows 11 Home) 15-eg3018TU Thin and Light...,Hp,72490,87095,16,4.3,"Intel Core i5 Processor (13th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
1 TB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",294,21,https://www.flipkart.com/hp-pavilion-intel-core-i5-13th-gen-1335u-16-gb-1-tb-ssd-windows-11-home-15-eg3018tu-thin-light-laptop/p/itma2cd39eea5796
752,MSI Bravo 15 AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon ...,Msi,49990,67990,26,4.1,"AMD Ryzen 5 Hexa Core Processor
8 GB DDR5 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 inch) Display
1 Year Carry-in Warranty",74,15,https://www.flipkart.com/msi-bravo-15-amd-ryzen-5-hexa-core-7535hs-8-gb-512-gb-ssd-windows-11-home-4-graphics-amd-radeon-rx6550m-144-hz-b7ed-012in-gaming-laptop/p/itmc0df4058dba89
753,ASUS Chromebook Intel Celeron Dual Core N4500 - (4 GB/128 GB EMMC Storage/Chrome OS) CX1500CKA-EJ0277 ...,Asus,15990,32990,51,3.8,"Intel Celeron Dual Core Processor
4 GB LPDDR4X RAM
Chrome Operating System
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",919,103,https://www.flipkart.com/asus-chromebook-intel-celeron-dual-core-n4500-4-gb-128-gb-emmc-storage-chrome-os-cx1500cka-ej0277/p/itm415979b3f78bd
754,DELL Intel Core i5 11th Gen - (8 GB/512 GB SSD/Ubuntu) 3420 Business Laptop,Dell,36290,72980,50,3.3,"Intel Core i5 Processor (11th Gen)
8 GB DDR4 RAM
Linux/Ubuntu Operating System
512 GB SSD
35.56 cm (14 inch) Display
1 Year Onsite",20,2,https://www.flipkart.com/dell-intel-core-i5-11th-gen-8-gb-512-gb-ssd-ubuntu-3420-business-laptop/p/itm0122d89383e2e
755,"ASUS Vivobook Pro 15 For Creator, AMD Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home/4 G...",Asus,70990,88990,20,4.3,"AMD Ryzen 7 Octa Core Processor
16 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",171,13,https://www.flipkart.com/asus-vivobook-pro-15-creator-amd-ryzen-7-octa-core-5800hs-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-50-tgp-m6500qc-hn741ws-gaming-laptop/p/itm1d220363938bf
756,Lenovo V15 Series AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) V15 Thin and Light L...,Lenovo,33990,57600,40,4.3,"AMD Ryzen 5 Quad Core Processor
8 GB DDR5 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",3,0,https://www.flipkart.com/lenovo-v15-series-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-thin-light-laptop/p/itm743da8465a1ad
757,HP Pavilion x360 Intel Core i5 13th Gen 1335U - (16 GB/1 TB SSD/Windows 11 Home) 14-ek1010TU 2 in 1 La...,Hp,78500,92500,15,4.3,"Intel Core i5 Processor (13th Gen)
16 GB DDR4 RAM
64 bit Windows 11 Operating System
1 TB SSD
35.56 cm (14 Inch) Touchscreen Display
1 Year Onsite Warranty",171,22,https://www.flipkart.com/hp-pavilion-x360-intel-core-i5-13th-gen-1335u-16-gb-1-tb-ssd-windows-11-home-14-ek1010tu-2-1-laptop/p/itm21fc353b17eed
758,HP Pavilion x360 Intel Core i5 13th Gen 1335U - (16 GB/1 TB SSD/Windows 11 Home) 14-ek1009TU 2 in 1 La...,Hp,77490,91746,15,4.4,"Intel Core i5 Processor (13th Gen)
16 GB DDR4 RAM
64 bit Windows 11 Operating System
1 TB SSD
35.56 cm (14 Inch) Touchscreen Display
1 Year Onsite Warranty",51,5,https://www.flipkart.com/hp-pavilion-x360-intel-core-i5-13th-gen-1335u-16-gb-1-tb-ssd-windows-11-home-14-ek1009tu-2-1-laptop/p/itmfc3d2bcd0bd9f
759,MSI Katana 17 Intel Core i7 12th Gen 12650H - (16 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeF...,Msi,100990,132990,24,4.5,"Intel Core i7 Processor (12th Gen)
16 GB DDR5 RAM
Windows 11 Operating System
1 TB SSD
43.94 cm (17.3 Inch) Display
1 Year Onsite Warranty",30,3,https://www.flipkart.com/msi-katana-17-intel-core-i7-12th-gen-12650h-16-gb-1-tb-ssd-windows-11-home-8-gb-graphics-nvidia-geforce-rtx-4060-144-hz-b12vfk-668in-gaming-laptop/p/itmb4b148138389d
760,Lenovo Intel Intel Celeron Dual Core 4th Gen N4020 - (4 GB/64 GB EMMC Storage/Chrome OS) 14IGL05 Chrom...,Lenovo,17980,34900,48,2.9,"Intel Celeron Dual Core Processor (4th Gen)
4 GB LPDDR4 RAM
Chrome Operating System
35.56 cm (14 inch) Display
NA
1 Year Warranty",102,19,https://www.flipkart.com/lenovo-intel-celeron-dual-core-4th-gen-n4020-4-gb-64-gb-emmc-storage-chrome-os-14igl05-chromebook/p/itmb8b9e486d30d1
761,HP Victus Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,Hp,61990,84763,26,4.1,"Intel Core i5 Processor (12th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
40.89 cm (16.1 inch) Display
1 Year Onsite warranty",91,2,https://www.flipkart.com/hp-victus-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-15-fa1099tx-gaming-laptop/p/itm80717c7959049
762,HP Victus AMD Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX ...,Hp,50999,68900,25,3.9,"AMD Ryzen 5 Hexa Core Processor
16 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",31,3,https://www.flipkart.com/hp-victus-amd-ryzen-5-hexa-core-5600h-16-gb-512-gb-ssd-windows-11-home-4-graphics-amd-radeon-rx-6500m-15-fb0150ax-gaming-laptop/p/itm12155252a3140
763,WINGS Nuvobook S2 Aluminium Alloy Metal Body Intel Intel Core i3 11th Gen 1125G4 - (8 GB/512 GB SSD/Wi...,Wings,24990,52999,52,4.2,"Intel Core i3 Processor (11th Gen)
8 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",491,101,https://www.flipkart.com/wings-nuvobook-s2-aluminium-alloy-metal-body-intel-core-i3-11th-gen-1125g4-8-gb-512-gb-ssd-windows-11-home-wl-nuvobook-s2-slv-thin-light-laptop/p/itm835484d53106c
764,ASUS EeeBook 12 Intel Celeron Dual Core Celeron N4020 - (4 GB/64 GB EMMC Storage/Windows 10 Home) E210...,Asus,20990,25990,19,3.7,"Intel Celeron Dual Core Processor
4 GB DDR4 RAM
Windows 10 Operating System
29.46 cm (11.6 inch) Display
Splendid (All Models), Tru2Life (Intel Platform Models), Link to MyASUS (All Models, Bluetooth Needed)
1 Year Onsite Warranty",159,16,https://www.flipkart.com/asus-eeebook-12-intel-celeron-dual-core-n4020-4-gb-64-gb-emmc-storage-windows-10-home-e210ma-gj011t-thin-light-laptop/p/itm5ddc43cecca8b
765,HP Spectre Eyesafe Evo Intel Core i7 12th Gen 1255U - (16 GB/512 GB SSD/Windows 11 Home) ef0053TU Note...,Hp,132490,146135,9,4.6,"Intel Core i7 Processor (12th Gen)
16 GB LPDDR4X RAM
64 bit Windows 11 Operating System
512 GB SSD
34.29 cm (13.5 inch) Display
1 Year Onsite Warranty",11,4,https://www.flipkart.com/hp-spectre-eyesafe-evo-intel-core-i7-12th-gen-1255u-16-gb-512-gb-ssd-windows-11-home-ef0053tu-notebook/p/itmd4f54702aa219
766,Lenovo IdeaPad 3 Intel Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 82H803HPIN Laptop,Lenovo,47490,69090,31,,"Intel Core i5 Processor (11th Gen)
16 GB DDR4 RAM
64 bit Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 inch) Display
Windows 11, Microsoft Office
1-year warranty",,,https://www.flipkart.com/lenovo-ideapad-3-intel-core-i5-11th-gen-16-gb-512-gb-ssd-windows-11-home-82h803hpin-laptop/p/itm88a8bc81e82a2
767,Lenovo IdeaPad 3 Chromebook Intel Celeron Dual Core N4020 - (4 GB/64 GB EMMC Storage/Chrome OS) ideapa...,Lenovo,16999,25710,33,3.5,"Intel Celeron Dual Core Processor
4 GB LPDDR4 RAM
Chrome Operating System
29.46 cm (11.6 Inch) Display
1 Year Onsite�Warranty",2368,238,https://www.flipkart.com/lenovo-ideapad-3-chromebook-intel-celeron-dual-core-n4020-4-gb-64-gb-emmc-storage-chrome-os-cb-11igl05-2/p/itmd462d33eff5ef
768,HP Pavilion Intel Core i5 12th Gen 1235U - (16 GB/1 TB SSD/Windows 11 Home) 14-dv2153TU Thin and Light...,Hp,65490,80596,18,4.3,"Intel Core i5 Processor (12th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
1 TB SSD
35.56 cm (14 inch) Display
1 Year Onsite Warranty",1472,127,https://www.flipkart.com/hp-pavilion-intel-core-i5-12th-gen-1235u-16-gb-1-tb-ssd-windows-11-home-14-dv2153tu-thin-light-laptop/p/itm9236b466db2d7
769,"ASUS Vivobook 14X (2023) For Creator, Intel H-Series Intel Core i5 13th Gen 13500H - (16 GB/512 GB SSD...",Asus,89990,105990,15,,"Intel Core i5 Processor (13th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
35.56 cm (14 Inch) Display
1 Year Onsite Warranty",,,https://www.flipkart.com/asus-vivobook-14x-2023-creator-intel-h-series-core-i5-13th-gen-13500h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-90-hz-50-tgp-k3405vcb-km541ws-gaming-laptop/p/itm132118e99418e
770,ASUS Vivobook 15 Intel Core i5 11th Gen 1135G7 - (16 GB/512 GB SSD/Windows 11 Home) X515EA-EJ542WS Thi...,Asus,44999,62990,28,4.3,"Intel Core i5 Processor (11th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",1452,111,https://www.flipkart.com/asus-vivobook-15-intel-core-i5-11th-gen-1135g7-16-gb-512-gb-ssd-windows-11-home-x515ea-ej542ws-thin-light-laptop/p/itm25e841aadb777
771,HP Victus Intel Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeFor...,Hp,70990,86343,17,,"Intel Core i5 Processor (12th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",,,https://www.flipkart.com/hp-victus-intel-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-15-fa0666tx-gaming-laptop/p/itmf9bd200d4725a
772,Lenovo IdeaPad 3 Chromebook Intel Celeron Dual Core N4020 - (4 GB/64 GB EMMC Storage/Chrome OS) ideapa...,Lenovo,12990,30690,57,3.5,"Intel Celeron Dual Core Processor
4 GB LPDDR4 RAM
Chrome Operating System
29.46 cm (11.6 Inch) Display
1 Year Onsite�Warranty",2368,238,https://www.flipkart.com/lenovo-ideapad-3-chromebook-intel-celeron-dual-core-n4020-4-gb-64-gb-emmc-storage-chrome-os-cb-11igl05-2/p/itmd462d33eff5ef
773,HP Pavilion x360 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 14-ek0074TU 2 in 1 ...,Hp,75490,87095,13,4.1,"Intel Core i5 Processor (12th Gen)
16 GB DDR4 RAM
64 bit Windows 11 Operating System
512 GB SSD
35.56 cm (14 Inch) Touchscreen Display
1 Year Onsite Warranty",123,16,https://www.flipkart.com/hp-pavilion-x360-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-14-ek0074tu-2-1-laptop/p/itm84df74e5ba8c3
774,Acer Intel Celeron Dual Core N4020 - (4 GB/128 GB SSD/Windows 11 Home) TMB311-31 Notebook,Acer,20890,27990,25,,"Intel Celeron Dual Core Processor
4 GB DDR4 RAM
64 bit Windows 11 Operating System
128 GB SSD
29.46 cm (11.6 Inch) Display
1 Year Onsite Warranty",,,https://www.flipkart.com/acer-intel-celeron-dual-core-n4020-4-gb-128-gb-ssd-windows-11-home-tmb311-31-notebook/p/itmd38a0b252e48d
775,Lenovo Ideapad Intel Celeron Dual Core N4020 - (4 GB/64 GB EMMC Storage/Chrome OS) 11IGL05 Chromebook,Lenovo,16480,25710,35,3.4,"Intel Celeron Dual Core Processor
4 GB LPDDR4 RAM
Chrome Operating System
29.46 cm (11.6 inch) Display
1 Year Carry-in Warranty",8,2,https://www.flipkart.com/lenovo-ideapad-intel-celeron-dual-core-n4020-4-gb-64-gb-emmc-storage-chrome-os-11igl05-chromebook/p/itm9d332158feaa4
776,Lenovo IdeaPad Slim 5 AMD Ryzen 5 Hexa Core 7530U - (16 GB/512 GB SSD/Windows 11 Home) 14ABR8 Thin and...,Lenovo,59190,86190,31,4.4,"AMD Ryzen 5 Hexa Core Processor
16 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
35.56 cm (14 Inch) Display
Microsoft Office Home & Student 2021
1 Year Carry-in Warranty",30,8,https://www.flipkart.com/lenovo-ideapad-slim-5-amd-ryzen-hexa-core-7530u-16-gb-512-gb-ssd-windows-11-home-14abr8-thin-light-laptop/p/itme5b24e89bbfb1
777,HP Victus AMD Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX 6...,Hp,48990,63628,23,4.3,"AMD Ryzen 5 Hexa Core Processor
8 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",874,84,https://www.flipkart.com/hp-victus-amd-ryzen-5-hexa-core-5600h-8-gb-512-gb-ssd-windows-11-home-4-graphics-amd-radeon-rx-6500m-60-hz-15-fb0147ax-gaming-laptop/p/itm236b5aaa84afc
778,HP Pavilion Intel Core i5 13th Gen 1335U - (16 GB/1 TB SSD/Windows 11 Home) 15-eg3018TU Thin and Light...,Hp,72490,87095,16,4.3,"Intel Core i5 Processor (13th Gen)
16 GB DDR4 RAM
Windows 11 Operating System
1 TB SSD
39.62 cm (15.6 Inch) Display
1 Year Onsite Warranty",294,21,https://www.flipkart.com/hp-pavilion-intel-core-i5-13th-gen-1335u-16-gb-1-tb-ssd-windows-11-home-15-eg3018tu-thin-light-laptop/p/itma2cd39eea5796
779,Acer Aspire 3 AMD Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 10 Home) A315-23 Notebook,Acer,32790,57999,43,4.4,"AMD Ryzen 5 Quad Core Processor
8 GB DDR4 RAM
64 bit Windows 10 Operating System
512 GB SSD
39.62 cm (15.6 inch) Display
Acer Care Center, Quick Access, Acer Product Registration
1 Year International Travelers Warranty (ITW)",382,41,https://www.flipkart.com/acer-aspire-3-amd-ryzen-5-quad-core-3500u-8-gb-512-gb-ssd-windows-10-home-a315-23-notebook/p/itm002f91386fe54
780,ASUS Vivobook 16 (2023) AMD Ryzen 7 Octa Core 7730U - (16 GB/512 GB SSD/Windows 11 Home) M1605YA-MB742...,Asus,55990,87990,36,4.4,"AMD Ryzen 7 Octa Core Processor
16 GB DDR4 RAM
Windows 11 Operating System
512 GB SSD
40.64 cm (16 Inch) Display
1 Year Onsite Warranty",21,3,https://www.flipkart.com/asus-vivobook-16-2023-amd-ryzen-7-octa-core-7730u-16-gb-512-gb-ssd-windows-11-home-m1605ya-mb742ws-laptop/p/itm6f9a2ffb1266b
781,MSI Bravo 15 AMD Ryzen 5 Hexa Core 7535HS - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon ...,Msi,49990,67990,26,4.1,"AMD Ryzen 5 Hexa Core Processor
8 GB DDR5 RAM
Windows 11 Operating System
512 GB SSD
39.62 cm (15.6 inch) Display
1 Year Carry-in Warranty",74,15,https://www.flipkart.com/msi-bravo-15-amd-ryzen-5-hexa-core-7535hs-8-gb-512-gb-ssd-windows-11-home-4-graphics-amd-radeon-rx6550m-144-hz-b7ed-012in-gaming-laptop/p/itmc0df4058dba89
782,HP Pavilion x360 Intel Core i5 13th Gen 1335U - (16 GB/1 TB SSD/Windows 11 Home) 14-ek1009TU 2 in 1 La...,Hp,77490,91746,15,4.4,"Intel Core i5 Processor (13th Gen)
16 GB DDR4 RAM
64 bit Windows 11 Operating System
1 TB SSD
35.56 cm (14 Inch) Touchscreen Display
1 Year Onsite Warranty",51,5,https://www.flipkart.com/hp-pavilion-x360-intel-core-i5-13th-gen-1335u-16-gb-1-tb-ssd-windows-11-home-14-ek1009tu-2-1-laptop/p/itmfc3d2bcd0bd9f
783,HP Pavilion (2023) Eyesafe Intel Core i7 12th Gen 1260P - (16 GB/1 TB SSD/Windows 11 Home) 15-EG2039TU...,Hp,87500,106000,17,4.2,"Intel Core i7 Processor (12th Gen)
16 GB DDR4 RAM
64 bit Windows 11 Operating System
1 TB SSD
39.62 cm (15.6 inch) Display
Microsoft Office Home & Student 2021
1 Year Onsite Warranty",200,14,https://www.flipkart.com/hp-pavilion-2023-eyesafe-intel-core-i7-12th-gen-1260p-16-gb-1-tb-ssd-windows-11-home-15-eg2039tu-thin-light-laptop/p/itm90ae05f933c5e
784,Lenovo Intel Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Pro) Yoga ITL 20WEA00WIH 2 in 1 Laptop,Lenovo,116888,178000,34,,"Intel Core i7 Processor (11th Gen)
16 GB LPDDR4 RAM
Windows 10 Operating System
1 TB SSD
35.56 cm (14 inch) Touchscreen Display
3 year warranty",,,https://www.flipkart.com/lenovo-intel-core-i7-11th-gen-16-gb-1-tb-ssd-windows-10-pro-yoga-itl-20wea00wih-2-1-laptop/p/itm135ecff9bb6b7
785,ASUS Intel Core i7 13th Gen - (16 GB/512 GB SSD/Windows 11 Home) UX3402VAKN741WS Laptop,Asus,101197,146990,31,,"Intel Core i7 Processor (13th Gen)
16 GB DDR5 RAM
Windows 11 Operating System
512 GB SSD
35.56 cm (14 inch) Touchscreen Display
1 Year Warranty",,,https://www.flipkart.com/asus-intel-core-i7-13th-gen-16-gb-512-gb-ssd-windows-11-home-ux3402vakn741ws-laptop/p/itm77e8bc5fdf467
